ds_name,algo_name,hc_cat_encoder,J,exp_key,train_samples,train_dim,test_samples,test_dim,hc_name,fold,other_cat_encoder,measure,performance,hc_cat_encoder_baseline,performance_baseline,relative_performance
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_0_38_mhe,136577.0,1885.0,58533.0,1885.0,Crm Cd Desc,0.0,one-hot,Aver_precision,0.836248938045394,one-hot,0.8378864703793185,0.9980456393654582
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_0_38_mhe,136577.0,1885.0,58533.0,1885.0,Crm Cd Desc,0.0,one-hot,Balanced_accuracy,0.7149770047398303,one-hot,0.7185015063122259,0.9950946497099424
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_0_38_mhe,136577.0,1885.0,58533.0,1885.0,Crm Cd Desc,0.0,one-hot,train_time(s),16.36328363418579,one-hot,16.729212999343872,0.9781263251790486
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_0_38_mhe,136577.0,1885.0,58533.0,1885.0,Crm Cd Desc,0.0,one-hot,pred_time(s),0.170506477355957,one-hot,0.1466073989868164,1.163014135264003
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,AUC,0.7112274600823558,one-hot,0.7186073580141843,0.9897302778081452
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,Accuracy,0.8037175610339466,one-hot,0.81147386944117,0.9904417028085392
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,Precision,0.8432461521902916,one-hot,0.8462394827549294,0.996462785505005
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,Recall,0.9030198248040572,one-hot,0.9111802674043338,0.9910440964404078
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,F1,0.8721099794066901,one-hot,0.8775100178712162,0.9938461802662648
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,Aver_precision,0.8333419782325248,one-hot,0.8369028333676299,0.9957451988532808
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,Balanced_accuracy,0.7112274600823559,one-hot,0.7186073580141843,0.9897302778081452
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,train_time(s),16.604570150375366,one-hot,17.663722276687622,0.9400379993683374
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_1_38_mhe,136577.0,1882.0,58533.0,1882.0,Crm Cd Desc,1.0,one-hot,pred_time(s),0.1974744796752929,one-hot,0.1535902023315429,1.2857231560189009
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,AUC,0.7110555762362426,one-hot,0.7194468533657576,0.9883364878305348
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,Accuracy,0.8042130080467429,one-hot,0.8126697760237814,0.9895938446014128
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,Precision,0.8448183128590177,one-hot,0.8482922444786851,0.995904793846368
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,Recall,0.90240147075721,one-hot,0.9109272664598416,0.990640530790383
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,F1,0.8726610071558736,one-hot,0.878494730893255,0.9933594095306072
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,Aver_precision,0.8349226488516184,one-hot,0.8389515913392271,0.9951976460510942
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,Balanced_accuracy,0.7110555762362425,one-hot,0.7194468533657576,0.9883364878305344
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,train_time(s),17.1999831199646,one-hot,16.99052381515503,1.012328007487488
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_2_38_mhe,136577.0,1879.0,58533.0,1879.0,Crm Cd Desc,2.0,one-hot,pred_time(s),0.1715691089630127,one-hot,0.1615679264068603,1.0619007916891092
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,AUC,0.7118008094185037,one-hot,0.7163430630697546,0.9936591084838792
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,Accuracy,0.8054772521483607,one-hot,0.8121914133907369,0.9917332772402188
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,Precision,0.8443604825898415,one-hot,0.8456773039831392,0.9984428795864624
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,Recall,0.9048495444925002,one-hot,0.913867672770774,0.9901319101802436
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,F1,0.8735591338145473,one-hot,0.8784511449453234,0.9944310948207818
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,Aver_precision,0.8346801927114749,one-hot,0.8368010674960984,0.9974654970374623
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,Balanced_accuracy,0.7118008094185037,one-hot,0.7163430630697547,0.9936591084838792
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,train_time(s),16.024155616760254,one-hot,17.617836952209473,0.9095416003807804
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_3_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,3.0,one-hot,pred_time(s),0.1665549278259277,one-hot,0.1575808525085449,1.0569490212454349
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,AUC,0.7119737296074117,one-hot,0.7220802106376423,0.9860036587606992
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,Accuracy,0.8041788392872397,one-hot,0.8138827669861446,0.9880769957387854
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,Precision,0.8445397160523084,one-hot,0.8488693601971922,0.9948995165240998
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,Recall,0.9022717333762976,one-hot,0.9115474025824568,0.98982426017574
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,F1,0.8724517047983619,one-hot,0.8790925839604005,0.992445756814236
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,Aver_precision,0.8345445899329068,one-hot,0.8394399318049548,0.99416832379951
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,Balanced_accuracy,0.7119737296074117,one-hot,0.7220802106376423,0.9860036587606992
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,train_time(s),16.31637477874756,one-hot,16.761160850524902,0.9734632895809592
Crime,LR,mhe,38.0,LR_Crime_Crm Cd Desc_4_38_mhe,136577.0,1874.0,58533.0,1874.0,Crm Cd Desc,4.0,one-hot,pred_time(s),0.1615679264068603,one-hot,0.151594877243042,1.0657875077653791
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,AUC,0.7171666695015725,one-hot,0.7185015063122259,0.9981421934415912
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,Accuracy,0.8110296755676285,one-hot,0.8116276288589342,0.9992632664659944
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,Precision,0.8465075495102442,one-hot,0.8472605819256215,0.999111215095519
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,Recall,0.9106407454273552,one-hot,0.9104566892902336,1.0002021580370453
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,F1,0.8774037662236901,one-hot,0.8777225746351417,0.9996367777009904
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,Aver_precision,0.8372199968510803,one-hot,0.8378864703793185,0.999204577765844
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,Balanced_accuracy,0.7171666695015726,one-hot,0.7185015063122259,0.9981421934415916
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,train_time(s),16.72823929786682,one-hot,16.729212999343872,0.9999417963369174
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_0_64_pca,136577.0,1911.0,58533.0,1911.0,Crm Cd Desc,0.0,one-hot,pred_time(s),0.1486051082611084,one-hot,0.1466073989868164,1.0136262513904335
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,AUC,0.7193525076036323,one-hot,0.7186073580141843,1.001036935652186
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,Accuracy,0.8113371944031572,one-hot,0.81147386944117,0.9998315718556572
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,Precision,0.8467923557042661,one-hot,0.8462394827549294,1.0006533291823454
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,Recall,0.9100968188105116,one-hot,0.9111802674043338,0.9988109393579072
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,F1,0.8773040898636711,one-hot,0.8775100178712162,0.9997653268870428
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,Aver_precision,0.8372921101507251,one-hot,0.8369028333676299,1.0004651397600468
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,Balanced_accuracy,0.7193525076036325,one-hot,0.7186073580141843,1.001036935652186
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,train_time(s),16.801043272018433,one-hot,17.663722276687622,0.9511609732560308
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_1_64_pca,136577.0,1908.0,58533.0,1908.0,Crm Cd Desc,1.0,one-hot,pred_time(s),0.1426196098327636,one-hot,0.1535902023315429,0.92857231560189
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,AUC,0.7184937284726328,one-hot,0.7194468533657576,0.9986751976345912
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,Accuracy,0.8119009789349597,one-hot,0.8126697760237814,0.9990539858728557
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,Precision,0.847847954968645,one-hot,0.8482922444786851,0.9994762541884216
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,Recall,0.9103527519246236,one-hot,0.9109272664598416,0.9993693080047426
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,F1,0.8779893171391209,one-hot,0.878494730893255,0.9994246820881666
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,Aver_precision,0.838486884430335,one-hot,0.8389515913392271,0.99944608614646
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,Balanced_accuracy,0.7184937284726328,one-hot,0.7194468533657576,0.9986751976345912
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,train_time(s),16.00024676322937,one-hot,16.99052381515503,0.9417159198445452
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_2_64_pca,136577.0,1905.0,58533.0,1905.0,Crm Cd Desc,2.0,one-hot,pred_time(s),0.1545593738555908,one-hot,0.1615679264068603,0.9566216345834596
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,AUC,0.7158346713335797,one-hot,0.7163430630697546,0.999290295722281
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,Accuracy,0.8116617976184375,one-hot,0.8121914133907369,0.9993479175431216
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,Precision,0.845472357100264,one-hot,0.8456773039831392,0.9997576535613408
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,Recall,0.9133155424680224,one-hot,0.913867672770774,0.999395831235525
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,F1,0.8780854640360967,one-hot,0.8784511449453234,0.9995837208348684
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,Aver_precision,0.8365569873707481,one-hot,0.8368010674960984,0.9997083176219164
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,Balanced_accuracy,0.7158346713335798,one-hot,0.7163430630697547,0.999290295722281
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,train_time(s),16.45596671104431,one-hot,17.617836952209473,0.9340514817842352
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_3_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,3.0,one-hot,pred_time(s),0.1416215896606445,one-hot,0.1575808525085449,0.8987233372973725
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,AUC,0.7203130192063749,one-hot,0.7220802106376423,0.9975526383284944
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,Accuracy,0.8124476790870108,one-hot,0.8138827669861446,0.99823673880644
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,Precision,0.8480437345910601,one-hot,0.8488693601971922,0.9990273820156022
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,Recall,0.91046562478422,one-hot,0.9115474025824568,0.9988132511867488
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,F1,0.8781467832881943,one-hot,0.8790925839604005,0.998924117107273
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,Aver_precision,0.8385729058924898,one-hot,0.8394399318049548,0.9989671376359226
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,Balanced_accuracy,0.7203130192063748,one-hot,0.7220802106376423,0.997552638328494
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,train_time(s),16.67145085334778,one-hot,16.761160850524902,0.9946477455841424
Crime,LR,pca,64.0,LR_Crime_Crm Cd Desc_4_64_pca,136577.0,1900.0,58533.0,1900.0,Crm Cd Desc,4.0,one-hot,pred_time(s),0.1425933837890625,one-hot,0.151594877243042,0.9406213876241478
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,AUC,0.6732529958669515,one-hot,0.6998227942068124,0.9620335339748752
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,Accuracy,0.7551808381596706,one-hot,0.7716843489997096,0.9786136509553012
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,Precision,0.8305461641442218,one-hot,0.8451078856251864,0.982769393436446
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,Recall,0.842125848383757,one-hot,0.8479466237202347,0.993135446060343
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,F1,0.8362959239627125,one-hot,0.8465248748219946,0.9879165383516544
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,Aver_precision,0.8166574069572599,one-hot,0.8295170440735019,0.984497440760117
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,Balanced_accuracy,0.6732529958669515,one-hot,0.6998227942068123,0.9620335339748752
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,train_time(s),3310.6670916080475,one-hot,1851.2307670116425,1.7883600200488816
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_0_2_mhe,136577.0,1849.0,58533.0,1849.0,Crm Cd Desc,0.0,one-hot,pred_time(s),0.3989322185516357,one-hot,0.4208483695983886,0.9479238779808812
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,AUC,0.677560720211245,one-hot,0.7072250253500054,0.9580553514433692
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,Accuracy,0.7566159260588045,one-hot,0.772675243025302,0.9792159550710858
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,Precision,0.8320189633951771,one-hot,0.8492104040873201,0.9797559702408272
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,Recall,0.84149377593361,one-hot,0.8429460580912863,0.9982771351218312
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,F1,0.8367295482155546,one-hot,0.8460666358167516,0.9889641226755344
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,Aver_precision,0.8176109743277299,one-hot,0.8322344418631187,0.982428668173536
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,Balanced_accuracy,0.677560720211245,one-hot,0.7072250253500053,0.9580553514433692
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,train_time(s),3196.541339159012,one-hot,1924.9724740982056,1.6605647001038286
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_1_2_mhe,136577.0,1846.0,58533.0,1846.0,Crm Cd Desc,1.0,one-hot,pred_time(s),0.5285866260528564,one-hot,0.3740010261535644,1.4133293469516297
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,AUC,0.6743659900432477,one-hot,0.6980431089265328,0.966080721118075
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,Accuracy,0.7562742384637726,one-hot,0.7707959612526267,0.9811600948644636
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,Precision,0.8317492003720255,one-hot,0.8447213505279795,0.9846432789370768
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,Recall,0.8426059979317476,one-hot,0.8474778811903941,0.9942513151472422
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,F1,0.8371424005114272,one-hot,0.8460973707153674,0.989416146989833
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,Aver_precision,0.817847781927065,one-hot,0.8292716887530638,0.9862241687725088
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,Balanced_accuracy,0.6743659900432477,one-hot,0.6980431089265329,0.9660807211180747
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,train_time(s),3351.10493516922,one-hot,1813.5645339488983,1.8478002146813295
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_2_2_mhe,136577.0,1843.0,58533.0,1843.0,Crm Cd Desc,2.0,one-hot,pred_time(s),0.4587721824645996,one-hot,0.4049549102783203,1.1328969493153975
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_3_2_mhe,136577.0,1838.0,58533.0,1838.0,Crm Cd Desc,3.0,one-hot,AUC,0.6780612163401861,one-hot,0.6973322902678314,0.9723645754017162
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_3_2_mhe,136577.0,1838.0,58533.0,1838.0,Crm Cd Desc,3.0,one-hot,Accuracy,0.756718432337314,one-hot,0.7702663454803274,0.982411391562791
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_3_2_mhe,136577.0,1838.0,58533.0,1838.0,Crm Cd Desc,3.0,one-hot,Precision,0.8335615813019264,one-hot,0.8437335409558268,0.9879441089394444
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_3_2_mhe,136577.0,1838.0,58533.0,1838.0,Crm Cd Desc,3.0,one-hot,Recall,0.8401582773534554,one-hot,0.8476350418698813,0.9911792644863618
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_3_2_mhe,136577.0,1838.0,58533.0,1838.0,Crm Cd Desc,3.0,one-hot,F1,0.8368469294225481,one-hot,0.8456797915925498,0.9895553112917976
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_3_2_mhe,136577.0,1838.0,58533.0,1838.0,Crm Cd Desc,3.0,one-hot,Aver_precision,0.8190259327287177,one-hot,0.8283279624099167,0.9887701126808084
Crime,MLP,mhe,2.0,NeuralNet_Crime_Crm Cd Desc_3_2_mhe,136577.0,1838.0,58533.0,1838.0,Crm Cd Desc,3.0,one-hot,Balanced_accuracy,0.678061216340186,one-hot,0.6973322902678314,0.972364575401716
