ds_name,algo_name,J,exp_key,train_samples,train_dim,test_samples,test_dim,hc_name,fold,hc_cat_encoder,other_cat_encoder,measure,performance,hc_cat_encoder_baseline,performance_baseline,relative_performance
Adult,DT,12.0,DT_Adult_native-country_3_12_pca,34189.0,25.0,14653.0,25.0,native-country,3.0,pca,TargetEncoder,train_time(s),0.2025117874145507,one-hot,0.3032751083374023,0.6677494520560867
Adult,DT,12.0,DT_Adult_native-country_3_12_pca,34189.0,25.0,14653.0,25.0,native-country,3.0,pca,TargetEncoder,pred_time(s),0.0029277801513671,one-hot,0.0038914680480957,0.7523587795613064
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,AUC,0.7626004927143022,one-hot,0.7624174589888506,1.0002400702178231
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,Accuracy,0.8398962669760459,one-hot,0.8387360949976114,1.0013832384052077
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,Precision,0.6876390212901176,one-hot,0.6832493702770781,1.0064246689481169
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,Recall,0.613552594272753,one-hot,0.615253756733768,0.9972350230414746
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,F1,0.6484866646688642,one-hot,0.6474712815157392,1.0015682288652987
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,Aver_precision,0.5149211999419729,one-hot,0.5129807638922212,1.003782668252565
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,Balanced_accuracy,0.7626004927143021,one-hot,0.7624174589888506,1.000240070217823
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,train_time(s),0.202512502670288,one-hot,0.3032751083374023,0.6677518104947374
