ds_name,algo_name,J,exp_key,train_samples,train_dim,test_samples,test_dim,hc_name,fold,hc_cat_encoder,other_cat_encoder,measure,performance,hc_cat_encoder_baseline,performance_baseline,relative_performance
Adult,LR,8.0,LR_Adult_native-country_2_8_mhe,34189.0,72.0,14653.0,72.0,native-country,2.0,mhe,one-hot,Precision,0.7348772900103698,one-hot,0.733448275862069,1.001948350272719
Adult,LR,8.0,LR_Adult_native-country_2_8_mhe,34189.0,72.0,14653.0,72.0,native-country,2.0,mhe,one-hot,Recall,0.5931919642857143,one-hot,0.5934709821428571,0.9995298542548192
Adult,LR,8.0,LR_Adult_native-country_2_8_mhe,34189.0,72.0,14653.0,72.0,native-country,2.0,mhe,one-hot,F1,0.6564767639339201,one-hot,0.6560764959901295,1.0006100934056272
Adult,LR,8.0,LR_Adult_native-country_2_8_mhe,34189.0,72.0,14653.0,72.0,native-country,2.0,mhe,one-hot,Aver_precision,0.535425111673592,one-hot,0.5347138317197293,1.0013302067604557
Adult,LR,8.0,LR_Adult_native-country_2_8_mhe,34189.0,72.0,14653.0,72.0,native-country,2.0,mhe,one-hot,Balanced_accuracy,0.7619496726298027,one-hot,0.7618181543653124,1.0001726373462445
Adult,LR,8.0,LR_Adult_native-country_2_8_mhe,34189.0,72.0,14653.0,72.0,native-country,2.0,mhe,one-hot,train_time(s),0.402921199798584,one-hot,0.4029216766357422,0.999998816551241
Adult,LR,8.0,LR_Adult_native-country_2_8_mhe,34189.0,72.0,14653.0,72.0,native-country,2.0,mhe,one-hot,pred_time(s),0.0009975433349609,one-hot,0.0019953250885009,0.4999402557055805
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,AUC,0.7665295062597407,one-hot,0.766678213994495,0.99980603631088
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,Accuracy,0.8530676312018016,one-hot,0.8529993857913055,1.000080006400512
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,Precision,0.740546218487395,one-hot,0.7399510660608178,1.0008043132226911
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,Recall,0.599659767507797,one-hot,0.6002268216614687,0.9990552668871044
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,F1,0.6626977910073634,one-hot,0.6628052598622417,0.9998378575708636
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,Aver_precision,0.540438292827485,one-hot,0.5403645053662633,1.0001365512732403
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,Balanced_accuracy,0.7665295062597407,one-hot,0.766678213994495,0.99980603631088
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,train_time(s),0.4029221534729004,one-hot,0.5046496391296387,0.7984195810935562
Adult,LR,8.0,LR_Adult_native-country_3_8_pca,34189.0,72.0,14653.0,72.0,native-country,3.0,pca,one-hot,pred_time(s),0.00099778175354,one-hot,0.0019953250885009,0.5000597442944196
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,AUC,0.7655959896641817,one-hot,0.766678213994495,0.9985884243081922
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,Accuracy,0.8523851770968403,one-hot,0.8529993857913055,0.9992799423953916
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,Precision,0.738795518207283,one-hot,0.7399510660608178,0.9984383455791388
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,Recall,0.5982421321236178,one-hot,0.6002268216614687,0.9966934341048652
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,F1,0.6611311295629014,one-hot,0.6628052598622417,0.9974741746924456
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,Aver_precision,0.5386823526887342,one-hot,0.5403645053662633,0.9968870037524228
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,Balanced_accuracy,0.7655959896641817,one-hot,0.766678213994495,0.9985884243081922
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,train_time(s),0.4049248695373535,one-hot,0.5046496391296387,0.8023881087792336
Adult,LR,8.0,LR_Adult_native-country_3_8_mhe,34189.0,72.0,14653.0,72.0,native-country,3.0,mhe,one-hot,pred_time(s),0.000972032546997,one-hot,0.0019953250885009,0.4871549766997086
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,AUC,0.7598887014403279,one-hot,0.7599871320375311,0.9998704838634054
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,Accuracy,0.8478809800040947,one-hot,0.8478809800040947,1.0
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,Precision,0.7198606271777004,one-hot,0.7197075208913649,1.0002127340369402
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,Recall,0.5918075050128903,one-hot,0.5920939558865654,0.9995162070633768
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,F1,0.6495833988366609,one-hot,0.6496935407826496,0.999830470923482
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,Aver_precision,0.5232686316840547,one-hot,0.5233159376723905,0.9999096033869213
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,Balanced_accuracy,0.7598887014403279,one-hot,0.7599871320375311,0.9998704838634054
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,train_time(s),0.4039194583892822,one-hot,0.4029219150543213,1.0024757733389271
Adult,LR,8.0,LR_Adult_native-country_4_8_pca,34189.0,72.0,14653.0,72.0,native-country,4.0,pca,one-hot,pred_time(s),0.0009984970092773,one-hot,0.0019958019256591,0.5002986501015391
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,AUC,0.7590829845768712,one-hot,0.7599871320375311,0.9988103121453704
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,Accuracy,0.8474032621306217,one-hot,0.8478809800040947,0.9994365743721828
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,Precision,0.718869898848971,one-hot,0.7197075208913649,0.9988361632773316
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,Recall,0.5903752506445145,one-hot,0.5920939558865654,0.9970972423802612
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,F1,0.6483170808430324,one-hot,0.6496935407826496,0.9978813704412712
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,Aver_precision,0.5219939337232441,one-hot,0.5233159376723905,0.9974737938327916
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,Balanced_accuracy,0.7590829845768712,one-hot,0.7599871320375311,0.9988103121453704
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,train_time(s),0.4029223918914795,one-hot,0.4029219150543213,1.0000011834480589
Adult,LR,8.0,LR_Adult_native-country_4_8_mhe,34189.0,72.0,14653.0,72.0,native-country,4.0,mhe,one-hot,pred_time(s),0.0019953250885009,one-hot,0.0019958019256591,0.9997610799187688
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,AUC,0.7561061421745068,one-hot,0.7536204671920897,1.0032983114055785
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,Accuracy,0.8416706476489456,one-hot,0.8395550399235652,1.0025199154609006
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,Precision,0.6906765398855604,one-hot,0.6848993288590604,1.0084351243797012
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,Recall,0.5942658557775847,one-hot,0.5910802200984651,1.0053895149436551
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,F1,0.638854296388543,one-hot,0.6345406497745997,1.006798061897966
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,Aver_precision,0.5060573051456916,one-hot,0.50119296566786,1.009705522246007
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,Balanced_accuracy,0.7561061421745067,one-hot,0.7536204671920896,1.0032983114055785
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,train_time(s),88.73512125015259,one-hot,58.92835783958435,1.505813576066529
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_pca,34189.0,67.0,14653.0,67.0,native-country,0.0,pca,one-hot,pred_time(s),0.0319137573242187,one-hot,0.0408899784088134,0.7804787032448036
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,AUC,0.7634955111497249,one-hot,0.7536204671920897,1.0131034710275697
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,Accuracy,0.8356650515252849,one-hot,0.8395550399235652,0.9953666070557632
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,Precision,0.6590563165905632,one-hot,0.6848993288590604,0.9622674294168928
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,Recall,0.6269910222994498,one-hot,0.5910802200984651,1.060754532092112
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,F1,0.6426239240130603,one-hot,0.6345406497745997,1.0127387807878534
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,Aver_precision,0.5011224824110607,one-hot,0.50119296566786,0.999859369022258
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,Balanced_accuracy,0.7634955111497249,one-hot,0.7536204671920896,1.01310347102757
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,train_time(s),108.67883563041688,one-hot,58.92835783958435,1.844253592239309
Adult,MLP,3.0,NeuralNet_Adult_native-country_0_3_mhe,34189.0,67.0,14653.0,67.0,native-country,0.0,mhe,one-hot,pred_time(s),0.0318410396575927,one-hot,0.0408899784088134,0.7787003294364592
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,AUC,0.7552449990815582,one-hot,0.7636281905655165,0.989021893655144
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,Accuracy,0.8348461065993312,one-hot,0.8349143520098273,0.9999182605852542
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,Precision,0.6759082217973231,one-hot,0.66696887277123,1.013402947860146
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,Recall,0.6018728717366629,one-hot,0.6262769580022701,0.9610330765745356
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,F1,0.6367457220054039,one-hot,0.6459827308649203,0.9857008424247676
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,Aver_precision,0.5025591334096664,one-hot,0.5075864423447909,0.9900956595453952
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,Balanced_accuracy,0.7552449990815582,one-hot,0.7636281905655165,0.989021893655144
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,train_time(s),105.553382396698,one-hot,73.73572587966919,1.4315093685922706
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_pca,34189.0,67.0,14653.0,67.0,native-country,1.0,pca,one-hot,pred_time(s),0.0327885150909423,one-hot,0.0369019508361816,0.8885306697334234
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,AUC,0.7554057264059121,one-hot,0.7636281905655165,0.9892323721659424
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,Accuracy,0.8364157510407425,one-hot,0.8349143520098273,1.0017982671244074
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,Precision,0.681950274459154,one-hot,0.66696887277123,1.0224619203377168
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,Recall,0.5993189557321226,one-hot,0.6262769580022701,0.9569551427276848
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,F1,0.6379700951517897,one-hot,0.6459827308649203,0.9875962075605298
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,Aver_precision,0.50506824597065,one-hot,0.5075864423447909,0.9950388817272028
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,Balanced_accuracy,0.7554057264059122,one-hot,0.7636281905655165,0.9892323721659424
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,train_time(s),83.19183230400085,one-hot,73.73572587966919,1.1282432133341072
Adult,MLP,3.0,NeuralNet_Adult_native-country_1_3_mhe,34189.0,67.0,14653.0,67.0,native-country,1.0,mhe,one-hot,pred_time(s),0.0328941345214843,one-hot,0.0369019508361816,0.8913928336068423
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,AUC,0.7501120457471316,one-hot,0.7675506618185602,0.977280175838672
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,Accuracy,0.8319797993584931,one-hot,0.8405104756705112,0.98985060084443
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,Precision,0.6806181584030908,one-hot,0.6929743113587125,0.9821693924968228
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,Recall,0.58984375,one-hot,0.6247209821428571,0.9441715051362216
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,F1,0.6319880418535126,one-hot,0.6570799706529713,0.9618129757105156
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,Aver_precision,0.5017791202999049,one-hot,0.5247056695090988,0.9563058862492502
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,Balanced_accuracy,0.7501120457471316,one-hot,0.7675506618185601,0.9772801758386722
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,train_time(s),97.09916567802428,one-hot,63.46021270751953,1.530079423552244
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_pca,34189.0,67.0,14653.0,67.0,native-country,2.0,pca,one-hot,pred_time(s),0.0319454669952392,one-hot,0.0408906936645507,0.7812405252233134
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,AUC,0.7554130573399971,one-hot,0.7675506618185602,0.9841865754505306
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,Accuracy,0.8394185491025729,one-hot,0.8405104756705112,0.9987008769080872
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,Precision,0.7048252911813644,one-hot,0.6929743113587125,1.017101614920495
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,Recall,0.5909598214285714,one-hot,0.6247209821428571,0.9459580169718624
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,F1,0.6428896645925026,one-hot,0.6570799706529713,0.9784039893251242
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,Aver_precision,0.5165712000022272,one-hot,0.5247056695090988,0.9844970809740212
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,Balanced_accuracy,0.7554130573399971,one-hot,0.7675506618185601,0.9841865754505308
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,train_time(s),105.15382051467896,one-hot,63.46021270751953,1.6570039088794144
Adult,MLP,3.0,NeuralNet_Adult_native-country_2_3_mhe,34189.0,67.0,14653.0,67.0,native-country,2.0,mhe,one-hot,pred_time(s),0.0331604480743408,one-hot,0.0408906936645507,0.8109534249131247
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,AUC,0.7622797600350772,one-hot,0.7540938904272584,1.010855239263616
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,Accuracy,0.835733296935781,one-hot,0.8396232853340613,0.9953669836625212
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,Precision,0.6718845917740945,one-hot,0.697549513259483,0.9632070254547777
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,Recall,0.620640771193649,one-hot,0.589169265664871,1.0534167468719922
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,F1,0.645246868091378,one-hot,0.6387949584998464,1.0101001260352511
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,Aver_precision,0.5083113304356449,one-hot,0.5098623343008907,0.9969579948136932
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,Balanced_accuracy,0.7622797600350772,one-hot,0.7540938904272585,1.010855239263616
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,train_time(s),108.27634286880492,one-hot,64.76970934867859,1.671712656388722
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_pca,34189.0,67.0,14653.0,67.0,native-country,3.0,pca,one-hot,pred_time(s),0.0398919582366943,one-hot,0.0359046459197998,1.11105282379893
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,AUC,0.7597137329598979,one-hot,0.7540938904272584,1.0074524440576695
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,Accuracy,0.836688732682727,one-hot,0.8396232853340613,0.9965049174997967
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,Precision,0.6784140969162996,one-hot,0.697549513259483,0.9725676586687472
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,Recall,0.6112843776580663,one-hot,0.589169265664871,1.0375360923965349
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,F1,0.6431021625652498,one-hot,0.6387949584998464,1.006742702033088
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,Aver_precision,0.508268396818153,one-hot,0.5098623343008907,0.9968737885199476
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,Balanced_accuracy,0.7597137329598977,one-hot,0.7540938904272585,1.007452444057669
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,train_time(s),102.83342051506042,one-hot,64.76970934867859,1.5876776590345838
Adult,MLP,3.0,NeuralNet_Adult_native-country_3_3_mhe,34189.0,67.0,14653.0,67.0,native-country,3.0,mhe,one-hot,pred_time(s),0.0328650474548339,one-hot,0.0359046459197998,0.9153424748497604
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,AUC,0.7622551418599064,one-hot,0.7516175671939277,1.0141529085139571
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,Accuracy,0.8303419095065857,one-hot,0.8327304988739507,0.9971316177675792
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,Precision,0.6474039307714873,one-hot,0.6663467690339091,0.971572101580254
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,Recall,0.6321970782010885,one-hot,0.5966771698653681,1.0595295247239558
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,F1,0.6397101449275363,one-hot,0.6295904488438869,1.0160734587099154
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,Aver_precision,0.4969139805266831,one-hot,0.4936834422746559,1.006543744382316
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,Balanced_accuracy,0.7622551418599064,one-hot,0.7516175671939276,1.0141529085139571
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,train_time(s),94.67623281478882,one-hot,80.28320097923279,1.1792782507423831
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_pca,34189.0,67.0,14653.0,67.0,native-country,4.0,pca,one-hot,pred_time(s),0.0319125652313232,one-hot,0.0369021892547607,0.8647878588180565
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,AUC,0.7794256801129542,one-hot,0.7516175671939277,1.0369976888949586
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,Accuracy,0.8289087558861666,one-hot,0.8327304988739507,0.9954105884281266
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,Precision,0.6295418641390206,one-hot,0.6663467690339091,0.9447661388855394
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,Recall,0.6849040389573188,one-hot,0.5966771698653681,1.1478636581853094
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,F1,0.6560570723007272,one-hot,0.6295904488438869,1.0420378414339684
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,Aver_precision,0.5062457169872934,one-hot,0.4936834422746559,1.0254460118304891
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,Balanced_accuracy,0.7794256801129543,one-hot,0.7516175671939276,1.0369976888949588
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,train_time(s),128.8224651813507,one-hot,80.28320097923279,1.6046005093229128
Adult,MLP,3.0,NeuralNet_Adult_native-country_4_3_mhe,34189.0,67.0,14653.0,67.0,native-country,4.0,mhe,one-hot,pred_time(s),0.0328695774078369,one-hot,0.0369021892547607,0.890721609520672
