exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
NeuralNet_Crime_Crm Cd Desc_2_12_mhe,Crime,136577.0,1853.0,58533.0,1853.0,Crm Cd Desc,2.0,NeuralNet,12.0,mhe,one-hot,pred_time(s),0.5086405277252197
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,AUC,0.693737380036956
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,Accuracy,0.761126202313225
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,Precision,0.8436756958366357
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,Recall,0.8326124965491856
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,F1,0.8381075886344163
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,Aver_precision,0.8267608744610041
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,Balanced_accuracy,0.693737380036956
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,train_time(s),2372.7785971164703
NeuralNet_Crime_Crm Cd Desc_3_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,pca,one-hot,pred_time(s),0.537562370300293
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,AUC,0.6813781189765364
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,Accuracy,0.7578118326414159
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,Precision,0.8356249140657226
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,Recall,0.8388929787429833
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,F1,0.8372557573531101
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,Aver_precision,0.8206417846728502
