exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
RBFSVM_Adult_native-country_1_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,1.0,RBFSVM,4.0,mhe,one-hot,F1,0.6579200000000001
RBFSVM_Adult_native-country_1_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,1.0,RBFSVM,4.0,mhe,one-hot,Aver_precision,0.5402164743866247
RBFSVM_Adult_native-country_1_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,1.0,RBFSVM,4.0,mhe,one-hot,Balanced_accuracy,0.7616124248812987
RBFSVM_Adult_native-country_1_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,1.0,RBFSVM,4.0,mhe,one-hot,train_time(s),54.29495334625244
RBFSVM_Adult_native-country_1_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,1.0,RBFSVM,4.0,mhe,one-hot,pred_time(s),12.877591609954834
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,AUC,0.7592387453134881
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,Accuracy,0.8537500853067631
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,Precision,0.7693457943925234
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,Recall,0.57421875
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,F1,0.6576130372263941
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,Aver_precision,0.5459152767909478
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,Balanced_accuracy,0.7592387453134881
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,train_time(s),55.30227255821228
RBFSVM_Adult_native-country_2_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,pca,one-hot,pred_time(s),12.720993041992188
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,AUC,0.7584880388077062
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,Accuracy,0.8536135944857708
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,Precision,0.7701840030041307
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,Recall,0.572265625
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,F1,0.6566351848887466
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,Aver_precision,0.5453700441347497
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,Balanced_accuracy,0.7584880388077062
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,train_time(s),53.086151361465454
RBFSVM_Adult_native-country_2_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,2.0,RBFSVM,4.0,mhe,one-hot,pred_time(s),12.747970819473267
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,AUC,0.7676142152107613
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,Accuracy,0.858390773220501
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,Precision,0.7661290322580645
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,Recall,0.592571590586901
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,F1,0.668265387689848
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,Aver_precision,0.5520549541229236
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,Balanced_accuracy,0.7676142152107612
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,train_time(s),53.489192485809326
RBFSVM_Adult_native-country_3_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,pca,one-hot,pred_time(s),12.931328773498535
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,AUC,0.7669572814957019
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,Accuracy,0.8579813007575241
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,Precision,0.7652237710931769
